slug,url,title,price,description,image_urls,image_count,thumb_img,seller_name,seller_score,seller_reviews,seller_location,seller_lat,seller_lon,seller_member_since,seller_account_days,seller_verifications,seller_items_sold,favorites,search_region,scraped_at,is_fraud,price_log,price_z,price_pct_below_median,price_suspicious_low,price_zero,title_len,desc_len,desc_title_ratio,fraud_kw_count,legit_kw_count,has_phone_number,has_external_contact,exclamation_count,caps_ratio,desc_too_short,seller_new_account,seller_very_new,seller_no_reviews,seller_low_score,seller_days_log,seller_unverified,no_images,few_images,fraud_score_heuristic,fraud_probability,prediction,prediction_label
macbook-pro-13-retina-2015-1240031904,https://es.wallapop.com/item/macbook-pro-13-retina-2015-1240031904,1 / 3,220.0,"Portátil MacBook Pro de 13 pulgadas con pantalla Retina, modelo de 2015.

- Diseño elegante y compacto.
- Pantalla de alta resolución.

Max. macOS Monterey
CPU: 3,1Ghz Intel i7
RAM: 16GB
Vid: Intel Iris 6100 1536MB
Disc: 1TB

Modelo 1502.
Teclado en inglés internacional.
Color
Gris",https://cdn.wallapop.com/images/10420/ki/a6/__/c10420p1240031904/i6356455880.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/a6/__/c10420p1240031904/i6356455907.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/a6/__/c10420p1240031904/i6356455894.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/a6/__/c10420p1240031904/i6356455880.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/ki/a6/__/c10420p1240031904/i6356455907.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/ki/a6/__/c10420p1240031904/i6356455894.jpg?pictureSize=W320,40,https://cdn.wallapop.com/images/10420/ki/a6/__/c10420p1240031904/i6356455880.jpg?pictureSize=W640,,4.85,17,Llíria,,,desconocida,-1,0,0,12,Valencia,2026-03-19 23:16:07,0,5.3981627015177525,0.2049140353406516,0.0,0,0,5,282,47.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.04211757809534491,0,Legítimo
macbook-pro-13-gris-espacial-1242072870,https://es.wallapop.com/item/macbook-pro-13-gris-espacial-1242072870,1 / 5,600.0,"Ordenador portátil MacBook Pro de 13 pulgadas. Diseño elegante y compacto.

- Acabado en gris espacial.
- Pantalla Retina.

Vendo MacBook Pro 13” (2022) con chip Apple M2, en estado impecable, siempre cuidado y usado en entorno doméstico.

🔷 Especificaciones
• Chip Apple M2
• 8 GB de RAM
• 256 GB SSD
• Pantalla Retina 13”
• Touch Bar
• Color: Gris espacial

🔷 Estado
✅ Como nuevo, sin golpes, ralladuras ni marcas
✅ Batería al 97 % de salud
✅ Funcionamiento perfecto, nunca reparado
✅ Siempre con funda / cuidado

🔷 Incluye
✔ Cargador original
✔ Caja original

Se entrega restablecido de fábrica, listo para usar.
Color
Gris",https://cdn.wallapop.com/images/10420/kj/hx/__/c10420p1242072870/i6368982548.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/hx/__/c10420p1242072870/i6368982567.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/hx/__/c10420p1242072870/i6368982587.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/hx/__/c10420p1242072870/i6368982575.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/hx/__/c10420p1242072870/i6368982560.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/hx/__/c10420p1242072870/i6368982548.jpg?pictureSize=W320,45,https://cdn.wallapop.com/images/10420/kj/hx/__/c10420p1242072870/i6368982548.jpg?pictureSize=W640,,4.9,33,Valencia,,,desconocida,-1,0,0,6,Valencia,2026-03-19 23:16:13,0,6.398594934535208,1.178255703208747,0.0,0,0,5,626,104.33333333333331,1,1,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,2.0,0.5746345694421129,1,⚠️ Fraude
portatil-gaming-msi-4ur-7rf-stealth-pro-1239407019,https://es.wallapop.com/item/portatil-gaming-msi-4ur-7rf-stealth-pro-1239407019,1 / 8,350.0,"Portátil MSI con teclado retroiluminado.

- Modelo: 4UR 7RF Stealth Pro
- Gráficos: NVIDIA GeForce GTX 1060
- Procesador: Intel Core i7
- Pantalla: 120Hz Gaming Display
- Conectividad: Thunderbolt
Importante aparecen pequeñas lineas en la pantalla que no se notan al hacer uso del ordenador

No negocio el precio",https://cdn.wallapop.com/images/10420/kh/ws/__/c10420p1239407019/i6362615572.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kh/ws/__/c10420p1239407019/i6352052987.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kh/ws/__/c10420p1239407019/i6352052978.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kh/ws/__/c10420p1239407019/i6352052996.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kh/ws/__/c10420p1239407019/i6352052972.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kh/ws/__/c10420p1239407019/i6352053002.jpg?pictureSize=W640,36,https://cdn.wallapop.com/images/10420/kh/ws/__/c10420p1239407019/i6362615572.jpg?pictureSize=W640,,5.0,3,Madrid,,,desconocida,-1,0,0,38,Valencia,2026-03-19 23:16:18,0,5.860786223465865,0.5378993427692106,0.0,0,0,5,312,52.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.03463595294125383,0,Legítimo
portatil-gaming-acer-nitro-v15-1242843090,https://es.wallapop.com/item/portatil-gaming-acer-nitro-v15-1242843090,1 / 3,0.0,"-1Tb de almacenamiento
-32Gb de Ram
-AMD Ryzen 7 3.20Ghz
-NVIDIA RTX 4050 6GB
-144 Hz

Perfecto estado, poco uso. se entrega con su caja, cargador.
Color
Negro",https://cdn.wallapop.com/images/10420/kj/yf/__/c10420p1242843090/i6373789810.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/yf/__/c10420p1242843090/i6373789919.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/yf/__/c10420p1242843090/i6373789871.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/yf/__/c10420p1242843090/i6373789810.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/yf/__/c10420p1242843090/i6373789919.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/yf/__/c10420p1242843090/i6373789871.jpg?pictureSize=W320,25,https://cdn.wallapop.com/images/10420/kj/yf/__/c10420p1242843090/i6373789810.jpg?pictureSize=W640,,5.0,1,Valencia,,,desconocida,-1,0,0,0,Valencia,2026-03-19 23:16:24,1,0.0,-0.3585995618461404,0.9999999999928572,1,1,5,159,26.5,1,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,10.5,0.8330128644451646,1,⚠️ Fraude
portatil-gaming-asus-rog-strix-ryzen-7-rtx-1242968004,https://es.wallapop.com/item/portatil-gaming-asus-rog-strix-ryzen-7-rtx-1242968004,1 / 6,280.0,"LEER!!
lo vendo para despiece o reparar.
Le quito la ram ddr5 y el ssd.
El pc va bien, pero cuando lleva tiempo encendido de apaga.
La carcasa tiene marcas, pantalla de 144hz bien, teclado perfecto. Procesador ryzen 7 y grafica nvidia rtx.
Cargador extraviado. SIN DEVOLUCION….. ya digo como esta, si no te interesa déjalo pasar.
Envío por wallapop o en mano",https://cdn.wallapop.com/images/10420/kk/14/__/c10420p1242968004/i6374535504.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/14/__/c10420p1242968004/i6374535526.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/14/__/c10420p1242968004/i6374535539.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/14/__/c10420p1242968004/i6374535558.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/14/__/c10420p1242968004/i6374535571.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/14/__/c10420p1242968004/i6374535599.jpg?pictureSize=W640,31,https://cdn.wallapop.com/images/10420/kk/14/__/c10420p1242968004/i6374535504.jpg?pictureSize=W640,,4.8,72,Trabanca Badiña,,,desconocida,-1,0,0,4,Valencia,2026-03-19 23:16:30,0,5.638354669333745,0.3585995618461404,0.0,0,0,5,358,59.66666666666666,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.15896316484965947,0,Legítimo
portatil-gaming-gigabyte-rtx-1240578851,https://es.wallapop.com/item/portatil-gaming-gigabyte-rtx-1240578851,1 / 5,499.0,"Portátil perfectas condiciones sin ningún defecto estético ni funcional se puede enviar mas detalles al interno.
Valencia📍
🔧 Especificaciones
• Procesador Intel Core i5-11400H (2.7GHz hasta 4.5GHz)
• 16 GB RAM DDR4
• SSD 512 GB ultra rápido
• Tarjeta gráfica NVIDIA GeForce RTX 3050 4GB
• Pantalla 15.6” Full HD 144Hz
• Wi-Fi 6 + Bluetooth
• Teclado retroiluminado
• Incluye cargador original

#portatil #laptop #gaming #portatilgaming #rtx3050 #gigabyte #ordenadorportatil #pcgaming #informatica #portatilpotente #wallapoptech #laptopgaming
Color
Negro",https://cdn.wallapop.com/images/10420/ki/lw/__/c10420p1240578851/i6359878827.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/lw/__/c10420p1240578851/i6359878848.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/lw/__/c10420p1240578851/i6359878867.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/lw/__/c10420p1240578851/i6359878858.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/lw/__/c10420p1240578851/i6359878843.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/lw/__/c10420p1240578851/i6359878827.jpg?pictureSize=W320,44,https://cdn.wallapop.com/images/10420/ki/lw/__/c10420p1240578851/i6359878827.jpg?pictureSize=W640,,4.0,4,Valencia,,,desconocida,-1,0,0,8,Valencia,2026-03-19 23:16:36,0,6.214608098422191,0.9195517335911744,0.0,0,0,5,553,92.16666666666669,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.24753818753931672,0,Legítimo
lenovo-y520-portatil-gaming-1242116599,https://es.wallapop.com/item/lenovo-y520-portatil-gaming-1242116599,1 / 4,199.0,"Se vende portátil Lenovo Legion Y520

Funciona lentamente, puedes jugarlo, casualmente sí, Wow sí, pero esta es ya tecnología antigua, los FPS no superarán los 60.

Hace mucho que no lo enciendo, la unidad SSD es lenta, pero si empiezas a usarla a diario, la velocidad de la unidad SSD aumentará.

Escucho ofertas
Color
Negro",https://cdn.wallapop.com/images/10420/kj/iv/__/c10420p1242116599/i6369256618.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/iv/__/c10420p1242116599/i6369256641.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/iv/__/c10420p1242116599/i6369256648.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/iv/__/c10420p1242116599/i6369256627.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/iv/__/c10420p1242116599/i6369256618.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/iv/__/c10420p1242116599/i6369256641.jpg?pictureSize=W320,42,https://cdn.wallapop.com/images/10420/kj/iv/__/c10420p1242116599/i6369256618.jpg?pictureSize=W640,,5.0,23,Benimamet,,,desconocida,-1,0,0,7,Valencia,2026-03-19 23:16:41,0,5.298317366548036,0.1511241010637306,0.0,0,0,5,325,54.16666666666666,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.04661385335317618,0,Legítimo
portatil-gaming-asus-1242925802,https://es.wallapop.com/item/portatil-gaming-asus-1242925802,1 / 4,400.0,"Portátil gaming ASUS TUF F15
I7 10870H CPU 2.22GHz
Ram 16 GB
Teclado iluminado
Almacenamiento 1Terabyte
GPU 1650-4Gb
SSD NVme
Cargador Original ASUS",https://cdn.wallapop.com/images/10420/kk/07/__/c10420p1242925802/i6374289968.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/07/__/c10420p1242925802/i6374290003.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/07/__/c10420p1242925802/i6374290021.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/07/__/c10420p1242925802/i6374290036.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/07/__/c10420p1242925802/i6374289968.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kk/07/__/c10420p1242925802/i6374290003.jpg?pictureSize=W320,27,https://cdn.wallapop.com/images/10420/kk/07/__/c10420p1242925802/i6374289968.jpg?pictureSize=W640,,5.0,3,Madrid,,,desconocida,-1,0,0,2,Valencia,2026-03-19 23:16:47,0,5.993961427306569,0.6659706148571178,0.0,0,0,5,148,24.666666666666668,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.012287480582217026,0,Legítimo
portatil-aorus-15p-xc-gaming-1242815433,https://es.wallapop.com/item/portatil-aorus-15p-xc-gaming-1242815433,1 / 5,700.0,"Portátil Aorus 15P XC con un diseño moderno y potente.
-intel core I7 10870H
- Teclado retroiluminado RGB.
- Pantalla oled 240mhz
-16g ram
-512g de disco duro ssd
- Acabado en negro mate.
-Nvidia rtx 3060 6g dedicados ddr5
-nunca usado solo sacado de la caja para comprobar.
Color
Negro",https://cdn.wallapop.com/images/10420/kj/xu/__/c10420p1242815433/i6373598657.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/xu/__/c10420p1242815433/i6373598694.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/xu/__/c10420p1242815433/i6373598676.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/xu/__/c10420p1242815433/i6373598710.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/xu/__/c10420p1242815433/i6373604826.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/xu/__/c10420p1242815433/i6373598657.jpg?pictureSize=W320,15,https://cdn.wallapop.com/images/10420/kj/xu/__/c10420p1242815433/i6373598657.jpg?pictureSize=W640,,5.0,23,Valencia,,,desconocida,-1,0,0,1,Valencia,2026-03-19 23:16:52,0,6.55250788703459,1.4343982473845616,0.0,0,0,5,286,47.66666666666666,1,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,3.5,0.2594318512391606,0,Legítimo
notebook-gaming-msi-nero-1243028966,https://es.wallapop.com/item/notebook-gaming-msi-nero-1243028966,1 / 4,250.0,"Portátil gaming MSI, ROTTO NON FUNZIONANTE. Tiene 16gb de RAM, CPU i712650h, GPU rtx 4060. Valor de casi 1500€
Esta descripción se ha traducido automáticamente.Ver texto original
Color
Negro",https://cdn.wallapop.com/images/10420/kk/2f/__/c10420p1243028966/i6374852850.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/2f/__/c10420p1243028966/i6374852891.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/2f/__/c10420p1243028966/i6374852870.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/2f/__/c10420p1243028966/i6374852908.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/2f/__/c10420p1243028966/i6374852850.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kk/2f/__/c10420p1243028966/i6374852891.jpg?pictureSize=W320,13,https://cdn.wallapop.com/images/10420/kk/2f/__/c10420p1243028966/i6374852850.jpg?pictureSize=W640,,4.5,2,,,,desconocida,-1,0,0,6,Valencia,2026-03-19 23:16:57,0,5.525452939131784,0.281756798593396,0.0,0,0,5,190,31.666666666666668,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.13590920283971109,0,Legítimo
notebook-lenovo-gaming-1234626009,https://es.wallapop.com/item/notebook-lenovo-gaming-1234626009,1 / 2,170.0,"Laptop Lenovo en color negro. - Pantalla de 15 pulgadas. - Teclado retroiluminado. 8 GB RAM. 500 GB SSD. Nvidia 2 GB. Procesador Intel i7.
Esta descripción se ha traducido automáticamente.Ver texto original
Color
Negro",https://cdn.wallapop.com/images/10420/kf/2b/__/c10420p1234626009/i6319337903.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kf/2b/__/c10420p1234626009/i6319337908.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kf/2b/__/c10420p1234626009/i6319337903.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kf/2b/__/c10420p1234626009/i6319337908.jpg?pictureSize=W320|https://cdn.wallapop.com/images/13/76/2j/__/c13p433459350/i3618066199.jpg?pictureSize=W320|https://osm.klarnaservices.com/images/badges/klarna_v2_1.svg,24,https://cdn.wallapop.com/images/10420/kf/2b/__/c10420p1234626009/i6319337903.jpg?pictureSize=W640,,4.75,13,,,,desconocida,-1,0,0,21,Valencia,2026-03-19 23:17:03,0,5.14166355650266,0.0768427632527443,0.0,0,0,5,218,36.333333333333336,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.046333942947299395,0,Legítimo
lenovo-loq-15irh8-gtx-4050-1242315156,https://es.wallapop.com/item/lenovo-loq-15irh8-gtx-4050-1242315156,1 / 8,600.0,"Portátil impecable Ideal para gaming 1080p y edición. Rendimiento brutal. Muy cuidado.

He editado con Davinci, he usado blender, renderizado, etc. Va de maravilla.

Lo he usado para hacer DAW y como ya termino el curso, lo vendo.

Specs:
• GPU: Intel Core i5-12450H (12ª Gen, muy estable).
• GPU: NVIDIA RTX 4050 6GB.
• RAM: 16GB DDR5.
• SSD: 512GB NVMe.
• Pantalla: 15.6"" FHD 144Hz.
• Windows 11 Pro.
• Cargador original.

Estado 10/10. Muy silencioso gracias a su doble ventilación.

¡Escribeme si tienes dudas!




#LenovoLOQ #RTX4050 #Gaming
Color
Gris",https://cdn.wallapop.com/images/10420/kj/n4/__/c10420p1242315156/i6373098772.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/n4/__/c10420p1242315156/i6373102342.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/n4/__/c10420p1242315156/i6373098833.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/n4/__/c10420p1242315156/i6373098851.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/n4/__/c10420p1242315156/i6370328555.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/n4/__/c10420p1242315156/i6373098819.jpg?pictureSize=W640,36,https://cdn.wallapop.com/images/10420/kj/n4/__/c10420p1242315156/i6373098772.jpg?pictureSize=W640,,5.0,19,Anglès,,,desconocida,-1,0,0,14,Valencia,2026-03-19 23:17:09,0,6.398594934535208,1.178255703208747,0.0,0,0,5,557,92.83333333333331,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.14020053928821266,0,Legítimo
portatil-gaming-hp-victus-azul-marino-1242872166,https://es.wallapop.com/item/portatil-gaming-hp-victus-azul-marino-1242872166,1 / 3,400.0,"Portátil HP Victus con un diseño moderno en azul marino y detalles dorados.

- Logo HP Victus en la tapa.
- Acabado mate.
Color
Azul marino",https://cdn.wallapop.com/images/10420/kj/z2/__/c10420p1242872166/i6373950193.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/z2/__/c10420p1242872166/i6373950222.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/z2/__/c10420p1242872166/i6373950238.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/z2/__/c10420p1242872166/i6373950193.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/z2/__/c10420p1242872166/i6373950222.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/z2/__/c10420p1242872166/i6373950238.jpg?pictureSize=W320,25,https://cdn.wallapop.com/images/10420/kj/z2/__/c10420p1242872166/i6373950193.jpg?pictureSize=W640,,0.0,0,Jaén,,,desconocida,-1,0,0,3,Valencia,2026-03-19 23:17:14,0,5.993961427306569,0.6659706148571178,0.0,0,0,5,139,23.166666666666668,0,0,0,0,0,0.0,0,0,0,1,1,0.0,1,0,0,4.0,0.08766526997606913,0,Legítimo
portatil-gaming-asus-1241672388,https://es.wallapop.com/item/portatil-gaming-asus-1241672388,1 / 2,550.0,"Portátil gaming de la marca ASUS 144HZ

- Acabado en color negro.
- Logo ROG grabado en la tapa.
- Ryzen 6000 series
- DDRS 4800 Mhz

Con cargador incluido",https://cdn.wallapop.com/images/10420/kj/9c/__/c10420p1241672388/i6366399461.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/9c/__/c10420p1241672388/i6366399475.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/9c/__/c10420p1241672388/i6366399461.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/9c/__/c10420p1241672388/i6366399475.jpg?pictureSize=W320|https://cdn.wallapop.com/images/13/7f/3l/__/c13p448625700/i3604993185.jpg?pictureSize=W320|https://osm.klarnaservices.com/images/badges/klarna_v2_1.svg,38,https://cdn.wallapop.com/images/10420/kj/9c/__/c10420p1241672388/i6366399461.jpg?pictureSize=W640,,5.0,1,Santa Pola,,,desconocida,-1,0,0,5,Valencia,2026-03-19 23:17:19,0,6.311734809152915,1.0501844311208397,0.0,0,0,5,155,25.83333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.021266917811654254,0,Legítimo
logitech-g435-lightspeed-auriculares-gaming-1241656396,https://es.wallapop.com/item/logitech-g435-lightspeed-auriculares-gaming-1241656396,1 / 6,25.0,"Auriculares gaming Logitech G435 LIGHTSPEED y Bluetooth. Son ligeros y cómodos. Son perfectos para jugar en PC y en consolas portátiles por Bluetooth.

- No incluye el adaptador USB para conectarlos a la PS5 o PS4 ni el cable para cargar los cascos.
- Conexión Bluetooth.
- Diseño ligero.",https://cdn.wallapop.com/images/10420/kj/90/__/c10420p1241656396/i6366307429.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/90/__/c10420p1241656396/i6366307467.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/90/__/c10420p1241656396/i6366384295.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/90/__/c10420p1241656396/i6366384308.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/90/__/c10420p1241656396/i6366384325.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/90/__/c10420p1241656396/i6366384333.jpg?pictureSize=W640,45,https://cdn.wallapop.com/images/10420/kj/90/__/c10420p1241656396/i6366307429.jpg?pictureSize=W640,,5.0,1,Valencia,,,desconocida,-1,0,0,3,Valencia,2026-03-19 23:17:25,0,3.258096538021482,-0.2945639258021867,0.8214285714227041,1,0,5,288,48.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,4.5,0.1759257276822972,0,Legítimo
portatil-gaming-lenovo-ideapad-700-15isk-15-6-1242783994,https://es.wallapop.com/item/portatil-gaming-lenovo-ideapad-700-15isk-15-6-1242783994,1 / 7,180.0,"Vendo mi portátil Lenovo Rescuer 15ISK Gaming.

Touchpad no funciona resto va bien.
Viene con cargador y un raton de logitech de regalo（con problema double-click）.
Precio negociable,acepto trato en persona en Oporto ,tambien envios por Correos

-Procesador Intel(R) Core(TM)
i5-630OHQ CPU @2.30GHz
-16 GB de RAM (2 modulos de 8GB) - Pantalla 15.6"" 1920x1080 16:9 Full HD, con camara HD.
- Nvidia GForce GTX 960M de 4 GB！！！No es de gtx 950m
（gtx960m es 20-30% rendimiento mas potente que gtx 950m）
e Intel HD graphics 530 (128Mb) suficiente para jugar juegos en full hd. - Disco SSD de 128.
HDD de 1TB
Sistema operativo windows 10
Color
Negro",https://cdn.wallapop.com/images/10420/kj/x6/__/c10420p1242783994/i6374151586.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/x6/__/c10420p1242783994/i6374151636.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/x6/__/c10420p1242783994/i6374151674.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/x6/__/c10420p1242783994/i6374151701.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/x6/__/c10420p1242783994/i6374151755.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/x6/__/c10420p1242783994/i6374152016.jpg?pictureSize=W640,19,https://cdn.wallapop.com/images/10420/kj/x6/__/c10420p1242783994/i6374151586.jpg?pictureSize=W640,,5.0,7,Madrid,,,desconocida,-1,0,0,8,Valencia,2026-03-19 23:17:31,1,5.198497031265826,0.1024570176703258,0.0,0,0,5,641,106.83333333333331,2,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,5.5,0.9004758691494652,1,⚠️ Fraude
